time,Open,High,Low,Close,Volume,spread,RealVolume
2023-03-15 17:00:00,1933.527,1937.052,1921.716,1924.344,11892,200,0
2023-03-15 18:00:00,1924.312,1926.292,1908.969,1915.569,16238,200,0
2023-03-15 19:00:00,1915.602,1921.46,1914.882,1916.717,11363,200,0
2023-03-15 20:00:00,1916.747,1918.594,1916.128,1918.553,2392,200,0
2023-03-15 23:00:00,1920.109,1922.796,1920.016,1921.155,3086,200,0
2023-03-16 00:00:00,1921.145,1924.344,1913.151,1913.477,7412,200,0
2023-03-16 01:00:00,1913.44,1915.257,1907.298,1911.034,8186,200,0
2023-03-16 02:00:00,1911.025,1911.746,1909.367,1911.395,4640,200,0
2023-03-16 03:00:00,1911.398,1914.886,1910.622,1913.197,3968,200,0
2023-03-16 04:00:00,1913.208,1914.86,1912.708,1913.332,3289,200,0
2023-03-16 05:00:00,1913.295,1920.214,1912.189,1919.833,5000,200,0
2023-03-16 06:00:00,1919.865,1920.327,1914.464,1916.64,4583,200,0
2023-03-16 07:00:00,1916.607,1920.675,1912.415,1916.643,7289,200,0
2023-03-16 08:00:00,1916.673,1922.508,1915.759,1919.01,7594,200,0
2023-03-16 09:00:00,1919.04,1922.056,1917.633,1921.777,4859,200,0
2023-03-16 10:00:00,1921.787,1923.0,1918.619,1922.581,4340,200,0
2023-03-16 11:00:00,1922.611,1927.035,1922.215,1926.878,5082,200,0
2023-03-16 12:00:00,1926.908,1931.823,1924.419,1930.319,12629,200,0
2023-03-16 13:00:00,1930.349,1933.437,1923.222,1923.734,18631,200,0
2023-03-16 14:00:00,1923.764,1932.358,1919.61,1922.535,17083,200,0
2023-03-16 15:00:00,1922.505,1924.243,1913.335,1918.692,15745,200,0
2023-03-16 16:00:00,1918.648,1920.333,1914.332,1914.826,9814,200,0
2023-03-16 17:00:00,1914.861,1919.814,1914.565,1916.259,8013,200,0
2023-03-16 18:00:00,1916.225,1921.024,1916.225,1918.38,6196,200,0
2023-03-16 19:00:00,1918.411,1921.126,1918.194,1920.549,5448,200,0
